id,uses81,distance,time,fuelUsed,latFrom,lngFrom,latTo,lngTo
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",18.769,1424,0,42.8921,-76.104489,43.115875,-76.213424"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",18.097,1387,0,42.8921,-76.104489,43.111114,-76.201858"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",16.885,1321,0,42.8921,-76.104489,43.102119,-76.181274"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",16.885,1321,0,42.8921,-76.104489,43.102119,-76.181274"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",16.452,1296,0,42.8921,-76.104489,43.098129,-76.174682"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",15.436,1166,0,42.8921,-76.104489,43.09526,-76.161659"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",15.377,1438,0,42.8921,-76.104489,43.095153,-76.146591"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",23.358,1366,0,42.8921,-76.104489,43.092952,-76.13652"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",14.873,1357,0,42.8921,-76.104489,43.083984,-76.132682"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",13.947,1238,0,42.8921,-76.104489,43.077453,-76.148017"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",13.566,1182,0,42.8921,-76.104489,43.074184,-76.153892"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",16.971,1279,0,42.8921,-76.104489,43.07703,-76.227905"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",16.953,1275,0.81,42.8921,-76.104489,43.077251,-76.227684"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",16.952,1276,0,42.8921,-76.104489,43.077251,-76.227684"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",34.568,1986,0,42.8921,-76.104489,43.095336,-75.740592"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",1091.01,62488,0,42.8921,-76.104489,45.068317,-93.254158"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","1",1102.025,62556,50.46,42.8921,-76.104489,45.102284,-93.235087"
"58f15ed8-3d1a-4672-a96a-5b77d3bfa9bb","0",1091.4171,62721,50.03,42.8921,-76.104489,45.102284,-93.235087"
"80e504fb-2b37-4ab1-91f7-c9633059f62a","0",42.4,2951,1.94,43.258138,-75.628334,43.050768,-76.146495"
"80e504fb-2b37-4ab1-91f7-c9633059f62a","1",42.4,2951,1.94,43.258138,-75.628334,43.050768,-76.146495"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","1",7.124,837,0.43,42.993672,-76.136304,43.070965,-76.170334"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","0",6.664,1085,0.42,42.993672,-76.136304,43.070965,-76.170334"
"d4c7c9e8-18ba-4701-9750-4b58f5ca937a","1",2.197,303,0.13,43.05174,-76.154551,43.022243,-76.143723"
"d4c7c9e8-18ba-4701-9750-4b58f5ca937a","0",2.197,303,0.13,43.05174,-76.154551,43.022243,-76.143723"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","1",18.741,1540,0.89,42.993672,-76.136304,43.165271,-76.310596"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","0",18.841,1778,0.93,42.993672,-76.136304,43.165271,-76.310596"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","1",6.305,798,0.37,42.993672,-76.136304,43.048553,-76.11059"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","0",6.526,1073,0.45,42.993672,-76.136304,43.048553,-76.11059"
"c36fc3b2-856e-4717-a0a1-9b88db850c13","1",6.386,635,0.33,43.106812,-76.217886,43.042676,-76.139247"
"c36fc3b2-856e-4717-a0a1-9b88db850c13","0",6.582,751,0.38,43.106812,-76.217886,43.042676,-76.139247"
"d4c7c9e8-18ba-4701-9750-4b58f5ca937a","0",2.455,349,0.14,43.053326,-76.159069,43.022243,-76.143723"
"d4c7c9e8-18ba-4701-9750-4b58f5ca937a","1",2.455,349,0.14,43.053326,-76.159069,43.022243,-76.143723"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","1",18.741,1540,0.89,42.993672,-76.136304,43.165271,-76.310596"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","0",18.841,1778,0.93,42.993672,-76.136304,43.165271,-76.310596"
"700749f5-3a67-4e8f-84ac-1563d0b9f277","1",18.741,1540,0.89,42.993672,-76.136304,43.165271,-76.310596"
"56f007af-b183-4b63-bf31-eb3cc7dfedb9","0",15.076,921,0.73,43.23728,-76.140443,43.050263,-76.152189"
"56f007af-b183-4b63-bf31-eb3cc7dfedb9","1",15.076,921,0.73,43.23728,-76.140443,43.050263,-76.152189"
"56f007af-b183-4b63-bf31-eb3cc7dfedb9","1",1318.6069,73603,61.02,43.23728,-76.140443,38.795821,-97.755607"
"56f007af-b183-4b63-bf31-eb3cc7dfedb9","0",1318.6069,73603,61.02,43.23728,-76.140443,38.795821,-97.755607"
"d3dd41aa-d13a-453b-b989-b9b1bdc25367","1",1306.7861,72968,60.49,43.05174,-76.154551,38.792644,-97.612909"
"d3dd41aa-d13a-453b-b989-b9b1bdc25367","0",1306.7861,72968,60.49,43.05174,-76.154551,38.792644,-97.612909"
"56f007af-b183-4b63-bf31-eb3cc7dfedb9","0",1310.342,73245,60.67,43.23728,-76.140443,38.834347,-97.608569"
"56f007af-b183-4b63-bf31-eb3cc7dfedb9","1",1310.342,73245,60.67,43.23728,-76.140443,38.834347,-97.608569"
"bfdae0af-02a4-4885-80da-2bb409585689","0",34.983,2377,1.72,42.601213,-76.180483,43.011993,-76.134346"
"d3dd41aa-d13a-453b-b989-b9b1bdc25367","0",1306.7861,72968,60.49,43.05174,-76.154551,38.792644,-97.612909"
"bfdae0af-02a4-4885-80da-2bb409585689","0",34.984,2373,0,42.601213,-76.180483,43.011993,-76.134346"
"bfdae0af-02a4-4885-80da-2bb409585689","0",34.984,2373,0,42.601213,-76.180483,43.011947,-76.134315"
"bfdae0af-02a4-4885-80da-2bb409585689","0",33.409,2199,0,42.601213,-76.180483,43.009517,-76.135818"
"bfdae0af-02a4-4885-80da-2bb409585689","0",33.409,2199,0,42.601213,-76.180483,43.007957,-76.134513"
"d3dd41aa-d13a-453b-b989-b9b1bdc25367","1",1306.7861,72968,60.49,43.05174,-76.154551,38.792644,-97.612909"
"d3dd41aa-d13a-453b-b989-b9b1bdc25367","0",957.393,53016,44.67,41.096456,-112.10138,38.792644,-97.612909"
"d3dd41aa-d13a-453b-b989-b9b1bdc25367","1",786.9871,45529,35.86,41.40278,-85.726273,38.792644,-97.612909"
"bfdae0af-02a4-4885-80da-2bb409585689","0",33.408,2197,1.63,42.601213,-76.180483,43.042676,-76.139247"
"bfdae0af-02a4-4885-80da-2bb409585689","1",32.895,1931,1.56,42.601213,-76.180483,43.042676,-76.139247"
"cf4da155-ba5c-4d12-9c84-09dba3491b37","1",7.928,787,0.45,43.038258,-76.066603,43.070965,-76.170334"
"cf4da155-ba5c-4d12-9c84-09dba3491b37","0",7.928,787,0.45,43.038258,-76.066603,43.070965,-76.170334"
"bfdae0af-02a4-4885-80da-2bb409585689","1",911.272,53487,41.58,42.601213,-76.180483,43.894366,-89.728078"
"bfdae0af-02a4-4885-80da-2bb409585689","0",201.73,13367,9.62,42.601213,-76.180483,42.716388,-73.070913"
"cf4da155-ba5c-4d12-9c84-09dba3491b37","0",5.981,608,0.31,43.038258,-76.066603,43.0524,-76.154722"
"cf4da155-ba5c-4d12-9c84-09dba3491b37","1",5.981,608,0.31,43.038258,-76.066603,43.0524,-76.154722"
"ef1efa92-f2d2-4cfc-a5c6-c483f89d95f8","1",20.357,1288,0.93,42.791162,-76.117143,43.0524,-76.154722"
"ef1efa92-f2d2-4cfc-a5c6-c483f89d95f8","0",19.185,1360,0.91,42.791162,-76.117143,43.0524,-76.154722"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",15.551,1397,0.72,43.028064,-75.920987,43.005889,-75.984474"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",15.551,1394,0,43.028064,-75.920987,43.005889,-75.984474"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",16.102,1562,0,43.028064,-75.920987,43.009704,-75.987174"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",15.551,1394,0,43.028064,-75.920987,43.005889,-75.984474"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",15.551,1393,0,43.028064,-75.920987,43.001907,-75.976531"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",15.551,1393,0,43.028064,-75.920987,43.001907,-75.976531"
"158ac89b-7c08-4753-a388-64c50368b7fc","0",11.213,836,0.53,43.032604,-76.043322,42.976854,-76.141528"
"158ac89b-7c08-4753-a388-64c50368b7fc","1",11.213,836,0.53,43.032604,-76.043322,42.976854,-76.141528"
"158ac89b-7c08-4753-a388-64c50368b7fc","0",1412.7941,81197,64.97,43.032604,-76.043322,39.390897,-99.066067"
"158ac89b-7c08-4753-a388-64c50368b7fc","1",1412.7941,81197,64.97,43.032604,-76.043322,39.390897,-99.066067"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","0",15.551,1398,0.72,43.028064,-75.920987,43.054345,-76.153667"
"c51e68e0-6c8e-44f6-b153-4eaf38f47cb5","1",15.551,1398,0.72,43.028064,-75.920987,43.054345,-76.153667"
"de703120-0f7b-430b-b7a5-1628b1b9f89b","0",11.456,916,0.55,43.172813,-76.088447,43.05579,-76.159641"
"de703120-0f7b-430b-b7a5-1628b1b9f89b","1",11.456,916,0.55,43.172813,-76.088447,43.05579,-76.159641"
"158ac89b-7c08-4753-a388-64c50368b7fc","0",12.58,1009,0.58,43.032604,-76.043322,43.097152,-76.204084"
"158ac89b-7c08-4753-a388-64c50368b7fc","1",12.58,1009,0.58,43.032604,-76.043322,43.097152,-76.204084"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","0",2.917,494,0.19,43.055283,-76.145352,43.083159,-76.154784"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","1",2.917,494,0.19,43.055283,-76.145352,43.083159,-76.154784"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","1",362.516,24402,16.62,43.055283,-76.145352,43.909747,-71.081718"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","0",362.516,24402,16.62,43.055283,-76.145352,43.909747,-71.081718"
"8cad9865-c63f-42fa-9ddb-08aa1e07d753","0",4.301,527,0.24,43.032848,-76.117357,43.050816,-76.157074"
"8cad9865-c63f-42fa-9ddb-08aa1e07d753","1",3.42,589,0.25,43.032848,-76.117357,43.050816,-76.157074"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","0",7.61,552,0.35,43.055283,-76.145352,43.076597,-76.062506"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","1",7.61,552,0.35,43.055283,-76.145352,43.076597,-76.062506"
"4be73c2c-4610-4ee3-a315-ae44436d410e","1",7.9,662,0.39,43.032635,-76.043325,43.04755,-76.144204"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.092,695,0.43,43.032635,-76.043325,43.04755,-76.144204"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","1",952.895,55210,43.28,43.055283,-76.145352,41.110199,-92.525364"
"309e7bfa-7059-4ac3-b10e-18eda7bb2402","0",952.895,55210,43.28,43.055283,-76.145352,41.110199,-92.525364"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,662,0.39,43.032635,-76.043325,43.050231,-76.145584"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.958,703,0,43.032635,-76.043325,43.050395,-76.145446"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.050231,-76.145584"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,660,0,43.032635,-76.043325,43.050395,-76.145584"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.050399,-76.145584"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.958,703,0,43.032635,-76.043325,43.050395,-76.145446"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.958,696,0,43.032635,-76.043325,43.050762,-76.145332"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.958,696,0,43.032635,-76.043325,43.050765,-76.145416"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.958,696,0,43.032635,-76.043325,43.050762,-76.145317"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.34,732,0,43.032635,-76.043325,43.052036,-76.14553"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.958,696,0,43.032635,-76.043325,43.050765,-76.1455"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",11.24,918,0,43.032635,-76.043325,43.050914,-76.145301"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",11.15,944,0,43.032635,-76.043325,43.051025,-76.145355"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.051742,-76.145317"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",11.15,944,0,43.032635,-76.043325,43.051158,-76.145713"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.325,735,0,43.032635,-76.043325,43.050769,-76.145851"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",9.767,898,0,43.032635,-76.043325,43.051597,-76.145576"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.34,732,0,43.032635,-76.043325,43.052051,-76.14553"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",11.15,944,0,43.032635,-76.043325,43.051162,-76.145721"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",9.767,898,0,43.032635,-76.043325,43.051605,-76.145668"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.325,735,0,43.032635,-76.043325,43.050769,-76.145851"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.325,735,0,43.032635,-76.043325,43.050769,-76.145851"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.325,735,0,43.032635,-76.043325,43.050769,-76.145851"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",11.15,944,0,43.032635,-76.043325,43.051193,-76.145874"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.049758,-76.145591"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.092,694,0,43.032635,-76.043325,43.050853,-76.145652"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.049228,-76.145591"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.095,712,0,43.032635,-76.043325,43.050399,-76.145706"
"5874c994-3fc6-4b13-b7c8-39eea7aa6d6a","0",39.9,2693,1.96,43.13186,-76.131704,42.601213,-76.180483"
"5874c994-3fc6-4b13-b7c8-39eea7aa6d6a","1",40.057,2468,1.92,43.13186,-76.131704,42.601213,-76.180483"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,662,0.39,43.032635,-76.043325,43.049228,-76.145591"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.049228,-76.145591"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,661,0,43.032635,-76.043325,43.049228,-76.145591"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",7.9,660,0,43.032635,-76.043325,43.049064,-76.145591"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.092,694,0,43.032635,-76.043325,43.049259,-76.147399"
"5874c994-3fc6-4b13-b7c8-39eea7aa6d6a","1",7.964,758,0.47,43.13186,-76.131704,43.037935,-76.13828"
"5874c994-3fc6-4b13-b7c8-39eea7aa6d6a","0",8.132,861,0.5,43.13186,-76.131704,43.037935,-76.13828"
"ab9458da-2465-4eb7-9b42-92d9bfc38ad9","0",21.458,1608,1.05,43.189336,-76.03691,43.10023,-76.250753"
"ab9458da-2465-4eb7-9b42-92d9bfc38ad9","1",21.458,1608,1.05,43.189336,-76.03691,43.10023,-76.250753"
"4be73c2c-4610-4ee3-a315-ae44436d410e","1",7.9,662,0.39,43.032635,-76.043325,43.04755,-76.144204"
"4be73c2c-4610-4ee3-a315-ae44436d410e","0",8.092,695,0.43,43.032635,-76.043325,43.04755,-76.144204"
"d4ef6262-c83a-4657-a5a1-ec2d0e668e02","0",12.039,1027,0.7,43.038991,-76.3076,43.037935,-76.13828"
"d4ef6262-c83a-4657-a5a1-ec2d0e668e02","1",11.962,900,0.66,43.038991,-76.3076,43.037935,-76.13828"
"968cb96e-7075-4fc3-bd8e-faf6c3cb8dd6","0",8.018,667,0.42,43.125783,-76.104008,43.048589,-76.144988"
"968cb96e-7075-4fc3-bd8e-faf6c3cb8dd6","1",8.018,667,0.42,43.125783,-76.104008,43.048589,-76.144988"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","0",41.608,2447,1.95,42.798129,-76.109517,43.287265,-76.146635"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",38.203,2272,1.78,42.798129,-76.109517,43.287265,-76.146635"
"c0d6ae89-a88f-4b63-b053-f82602d463e6","0",513.598,29854,23.38,39.324316,-83.016736,43.168963,-76.403565"
"c0d6ae89-a88f-4b63-b053-f82602d463e6","1",513.598,29854,23.38,39.324316,-83.016736,43.168963,-76.403565"
"76b4bfdd-b361-4933-a336-ee1116871e3c","0",15.837,1357,0.71,43.009496,-76.194478,43.136546,-76.187131"
"76b4bfdd-b361-4933-a336-ee1116871e3c","1",15.837,1357,0.71,43.009496,-76.194478,43.136546,-76.187131"
"c0d6ae89-a88f-4b63-b053-f82602d463e6","0",676.86,39527,30.75,39.324316,-83.016736,44.921332,-74.901332"
"c0d6ae89-a88f-4b63-b053-f82602d463e6","1",513.598,29854,23.38,39.324316,-83.016736,43.168963,-76.403565"
"76b4bfdd-b361-4933-a336-ee1116871e3c","0",7.313,743,0.37,43.048122,-76.147424,43.136546,-76.187131"
"76b4bfdd-b361-4933-a336-ee1116871e3c","1",7.313,743,0.37,43.048122,-76.147424,43.136546,-76.187131"
"0cb6d58e-1a11-46a3-9405-0e3ab0aa9958","0",6.873,679,0.37,43.055208,-76.133074,43.124075,-76.136758"
"0cb6d58e-1a11-46a3-9405-0e3ab0aa9958","1",6.873,679,0.37,43.055208,-76.133074,43.124075,-76.136758"
"3d94c536-c891-4ee0-b3c4-fa4e43169ec5","1",40.387,2371,1.86,42.601213,-76.180483,43.125164,-76.115932"
"3d94c536-c891-4ee0-b3c4-fa4e43169ec5","0",40.323,2631,1.91,42.601213,-76.180483,43.125164,-76.115932"
"4917e294-39ea-4b9a-86f9-b025120e4c82","1",13.33,1185,0.64,42.990002,-76.171312,43.11341,-76.12536"
"4917e294-39ea-4b9a-86f9-b025120e4c82","0",11.593,1221,0.62,42.990002,-76.171312,43.11341,-76.12536"
"4917e294-39ea-4b9a-86f9-b025120e4c82","1",1143.483,64541,52.68,42.990002,-76.171312,39.890296,-94.358333"
"4917e294-39ea-4b9a-86f9-b025120e4c82","0",1143.483,64541,52.68,42.990002,-76.171312,39.890296,-94.358333"
"c0d6ae89-a88f-4b63-b053-f82602d463e6","0",1573.6411,87866,73.29,36.473294,-94.281431,34.208722,-118.636765"
"c0d6ae89-a88f-4b63-b053-f82602d463e6","1",1573.6411,87866,73.29,36.473294,-94.281431,34.208722,-118.636765"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",21.463,1433,1.04,42.798129,-76.109517,42.984645,-76.132232"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",21.471,1429,0,42.798129,-76.109517,42.984645,-76.132232"
"3dda3790-b424-4335-9504-e0a5e04bc1c8","0",37.451,2566,1.77,42.634674,-76.178788,43.105525,-76.206439"
"3dda3790-b424-4335-9504-e0a5e04bc1c8","1",37.515,2305,1.72,42.634674,-76.178788,43.105525,-76.206439"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",21.471,1430,1.04,42.798129,-76.109517,43.070965,-76.170334"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","0",21.182,1734,1.05,42.798129,-76.109517,43.070965,-76.170334"
"aff0080b-25fe-49df-b51e-5bdd463b5f4d","0",10.15,1122,0.58,43.15083,-76.201847,43.037935,-76.13828"
"aff0080b-25fe-49df-b51e-5bdd463b5f4d","1",9.982,1019,0.54,43.15083,-76.201847,43.037935,-76.13828"
"aff0080b-25fe-49df-b51e-5bdd463b5f4d","0",8.659,850,0.4,43.15083,-76.201847,43.050834,-76.156973"
"aff0080b-25fe-49df-b51e-5bdd463b5f4d","1",8.659,850,0.4,43.15083,-76.201847,43.050834,-76.156973"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","0",8.803,945,0.54,43.124721,-76.173019,43.041707,-76.137852"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",8.607,831,0.49,43.124721,-76.173019,43.041707,-76.137852"
"cf6215fd-8452-4f1a-b017-a455f7b543b3","0",29.992,2194,1.41,43.133068,-76.371514,42.866139,-76.081803"
"cf6215fd-8452-4f1a-b017-a455f7b543b3","1",30.238,1943,1.37,43.133068,-76.371514,42.866139,-76.081803"
"7e33f949-446f-46f2-bd0e-d617b95b4d8b","0",5.816,830,0.4,43.033531,-76.127954,43.070965,-76.170334"
"7e33f949-446f-46f2-bd0e-d617b95b4d8b","1",6.208,743,0.38,43.033531,-76.127954,43.070965,-76.170334"
"aff0080b-25fe-49df-b51e-5bdd463b5f4d","1",8.659,850,0.4,43.15083,-76.201847,43.050834,-76.156973"
"aff0080b-25fe-49df-b51e-5bdd463b5f4d","0",8.659,850,0.4,43.15083,-76.201847,43.050834,-76.156973"
"b6f83bf0-e336-451a-866f-a64690ebc2bb","0",9.109,755,0.41,43.097152,-76.204084,43.063993,-76.071072"
"b6f83bf0-e336-451a-866f-a64690ebc2bb","1",9.109,755,0.41,43.097152,-76.204084,43.063993,-76.071072"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",1623.4573,90584,75.27,43.124721,-76.173019,41.172479,-104.813824"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","0",1623.4573,90584,75.27,43.124721,-76.173019,41.172479,-104.813824"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","0",8.909,973,0.5,43.124721,-76.173019,43.045932,-76.136565"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",8.827,891,0.5,43.124721,-76.173019,43.045932,-76.136565"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","1",573.145,33470,26.31,43.124721,-76.173019,41.40278,-85.726273"
"fb24affa-f687-465f-a9bf-4ea785fd8b40","0",573.145,33470,26.31,43.124721,-76.173019,41.40278,-85.726273"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",12.49,1303,0.75,43.138537,-76.260617,43.038157,-76.13509"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",12.351,1131,0.67,43.138537,-76.260617,43.038157,-76.13509"
"5aac1893-a083-46c7-9607-d6071c13b0ba","0",3.549,669,0.26,43.045302,-76.132145,43.070965,-76.170334"
"5aac1893-a083-46c7-9607-d6071c13b0ba","1",3.812,517,0.28,43.045302,-76.132145,43.070965,-76.170334"
"5aac1893-a083-46c7-9607-d6071c13b0ba","0",87.581,5580,4.08,43.786667,-75.492243,43.045302,-76.132145"
"5aac1893-a083-46c7-9607-d6071c13b0ba","1",87.544,5555,4.09,43.786667,-75.492243,43.045302,-76.132145"
"a014d9d9-f51d-4267-8e8a-25c475e4b82a","1",29.598,1805,1.43,43.038991,-76.3076,42.798129,-76.109517"
"a014d9d9-f51d-4267-8e8a-25c475e4b82a","0",26.288,2084,1.37,43.038991,-76.3076,42.798129,-76.109517"
"ee5d726d-8798-44aa-838d-74b14c79a116","1",381.431,22728,17.45,38.755337,-77.437551,43.0524,-76.154722"
"ee5d726d-8798-44aa-838d-74b14c79a116","0",380.259,22800,17.42,38.755337,-77.437551,43.0524,-76.154722"
"5aac1893-a083-46c7-9607-d6071c13b0ba","1",2835.0696,158470,131.74,43.786667,-75.492243,32.605995,-117.088685"
"5aac1893-a083-46c7-9607-d6071c13b0ba","0",2835.0696,158470,131.74,43.786667,-75.492243,32.605995,-117.088685"
"ee5d726d-8798-44aa-838d-74b14c79a116","0",9.688,734,0.48,43.102262,-76.049375,43.0524,-76.154722"
"ee5d726d-8798-44aa-838d-74b14c79a116","1",9.688,734,0.48,43.102262,-76.049375,43.0524,-76.154722"
"0c6190bb-34c7-41cc-82b3-824db1b1af8f","0",91.475,5168,4.37,43.175471,-76.119326,42.105012,-75.8406"
"0c6190bb-34c7-41cc-82b3-824db1b1af8f","1",87.124,4939,4.17,43.175471,-76.119326,42.105012,-75.8406"
"0c6190bb-34c7-41cc-82b3-824db1b1af8f","1",715.4512,40581,32.84,41.851159,-87.749156,42.105012,-75.8406"
"0c6190bb-34c7-41cc-82b3-824db1b1af8f","0",715.4512,40581,32.84,41.851159,-87.749156,42.105012,-75.8406"
"ee5d726d-8798-44aa-838d-74b14c79a116","1",640.7911,38977,29.37,39.390897,-99.066067,40.240881,-109.010925"
"ee5d726d-8798-44aa-838d-74b14c79a116","0",640.7911,38977,29.37,39.390897,-99.066067,40.240881,-109.010925"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",1589.0718,88878,73.51,43.138537,-76.260617,37.987318,-101.753453"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",2052.9492,114278,94.96,43.138537,-76.260617,41.095039,-112.053549"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",1389.0029,77431,66.27,43.138537,-76.260617,26.567999,-81.605798"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",1388.756,77682,66.31,43.138537,-76.260617,26.567999,-81.605798"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",86.057,5442,4.16,43.138537,-76.260617,42.1113,-75.874152"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",86.305,5190,4.12,43.138537,-76.260617,42.1113,-75.874152"
"8440fc18-090e-459a-8bfa-6e1648fc7fc2","0",21.156,1678,1.26,42.924963,-76.24322,43.034722,-76.135556"
"8440fc18-090e-459a-8bfa-6e1648fc7fc2","1",21.207,1620,1.31,42.924963,-76.24322,43.034722,-76.135556"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",14.346,1169,0.71,43.138537,-76.260617,43.023265,-76.128608"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",14.344,1168,0,43.138537,-76.260617,43.023265,-76.128608"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",14.344,1168,0,43.138537,-76.260617,43.023265,-76.128608"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",12.514,936,0,43.138537,-76.260617,43.031028,-76.141998"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",14.587,1199,0,43.138537,-76.260617,43.021694,-76.123947"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",14.595,1199,0,43.138537,-76.260617,43.021587,-76.123893"
"d2a2e051-a578-4df3-9bce-894dc94ff749","1",15.937,1223,0,43.138537,-76.260617,43.055835,-76.066688"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",12.793,1016,0.61,43.138537,-76.260617,43.045711,-76.120689"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",12.791,1015,0,43.138537,-76.260617,43.045711,-76.120689"
"d2a2e051-a578-4df3-9bce-894dc94ff749","0",14.121,1170,0,43.138537,-76.260617,43.042877,-76.095382"
